Category,keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Times,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/PrezLives2022/status/1507109247041126408,PrezLives2022,https://twitter.com/PrezLives2022,1648157819,2022-03-24 21:36:59,"Russias invasion of the Ukraine may end globalization as we know it… supply chains constantly being blocked force countries 2produce their own products… countries who rely on others for fuel sources may go green more quickly…self sufficient countries🤔

https://t.co/Zz6Cb6i8Yk",,,31,14,1
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/KevinMcK889977/status/1507145233485766668,KevinMcK889977,https://twitter.com/KevinMcK889977,1648166399,2022-03-24 23:59:59,"There is no doubt in my mind that #Putin fabricated his military and intelligence record. Yeah, I know it’s probably not a stretch to think that now seeing him score 8 goals on the #Russia’s National Hockey Team. 🤣 He was NEVER in the military, let alone military intelligence. https://t.co/jkbgp8t3hB",https://pbs.twimg.com/media/FOp0mf1XMAAknQJ.jpg,,2,1,1
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/MB_LMMOG/status/1507116817189269506,MB_LMMOG,https://twitter.com/MB_LMMOG,1648159624,2022-03-24 22:7:4,"Good, then don’t leave Russia and don’t try to do business with the west anymore. And stop crying about it. Easy peasy https://t.co/mQzqASO7y0",https://pbs.twimg.com/media/FOpavsoVcAQNFzh.jpg,,5,3,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/GitanasNauseda/status/1507125076923199494,GitanasNauseda,https://twitter.com/GitanasNauseda,1648161594,2022-03-24 22:39:54,"Main topic in #EUCO today - #Ukraine 🇺🇦. 
🇪🇺 leaders discussed w/@POTUS 🇺🇸 how to further help heroic fight of Ukrainian nation as well as sanctions on #Russia.
Russia must stop this abhorrent war against Ukraine.
Truth must win, Ukraine will win! https://t.co/h2eTbulfQW",https://pbs.twimg.com/media/FOphsvcXEAEFy-E.jpg,,296,60,23
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/anneapplebaum/status/1507102654954098696,anneapplebaum,https://twitter.com/anneapplebaum,1648156248,2022-03-24 21:10:48,"""We don’t see airstrikes on maternity hospitals and bomb shelters as invitations to negotiate. We see them as demonstrations of what the Kremlin will do if it can"" writes @ngumenyuk
https://t.co/o8Ysvi5kZf",,,2081,589,23
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/LorenBoston/status/1507100168289722369,LorenBoston,https://twitter.com/LorenBoston,1648155655,2022-03-24 21:0:55,"What a great day for gold and silver - gold up over 1% and silver up almost 2.5%. 

Next watch Russia set the price of oil in gold. It's coming to a theater near you.",,,145,11,6
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/apocalypseos/status/1507166117336285206,apocalypseos,https://twitter.com/apocalypseos,1648171378,2022-03-25 1:22:58,Who wants cooperation with both Russia and China? Who wants a new paradigm of #PeaceThroughDevelopment? Who wants millions of new jobs in infrastructure and economic development for all nations participating in the #BeringStraitTunnel high-speed rail project? https://t.co/54ECZVhRWd,https://pbs.twimg.com/media/FOqHlDTVgCIyr7-.jpg,,6,2,1
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/GQPTraitor/status/1507154641741512712,GQPTraitor,https://twitter.com/GQPTraitor,1648168642,2022-03-25 0:37:22,"Don’t be surprised if Matt Gaetz,Marjorie Taylor Greene,Lauren Boebert resign soon citing health reasons.

Caused by being took refuge in Russia.

#GOPTraitors #GOPBetrayedAmerica https://t.co/3iPfyFHZ61",https://pbs.twimg.com/media/FOp9Jg3VkAI1iZb.jpg,,14,5,1
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/hongkongersin/status/1507159027356106783,hongkongersin,https://twitter.com/hongkongersin,1648169688,2022-03-25 0:54:48,@KyivIndependent Please help #Mariupol🇺🇦. Hope @NATO and other countries can exert pressure to #Russia🇷🇺 and open Humanitarian corridors as soon as possible. https://t.co/5dQ5wQKPdf,https://pbs.twimg.com/media/FOqBJcZVgAg23Kr.jpg,,4,5,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/TomthunkitsMind/status/1507166193102344192,TomthunkitsMind,https://twitter.com/TomthunkitsMind,1648171396,2022-03-25 1:23:16,"Massive protests in Moscow, Russia
People shouting: ""Slava Ukraini"" (Glory to Ukraine)
#ukraine 
https://t.co/uNDERx6rah 05",,https://video.twimg.com/ext_tw_video/1496951193909833730/pu/vid/636x360/jbWDbtyCccQ91KOJ.mp4?tag=12;https://video.twimg.com/ext_tw_video/1496951193909833730/pu/vid/848x480/Aggz_ddvwf44AnkW.mp4?tag=12;https://video.twimg.com/ext_tw_video/1496951193909833730/pu/vid/476x270/S3iWH2-wZ2EtFBKH.mp4?tag=12;,17,4,1
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Ukrain_War/status/1507159749116063744,Ukrain_War,https://twitter.com/Ukrain_War,1648169860,2022-03-25 0:57:40,"#Russia launched a missile attack on a humanitarian aid center in #Kharkiv this afternoon. People queueing to receive food were hit by long-range missile. According to preliminary data, 6 civilians were killed, another 15 were injured. This is another cynical act of war crime. https://t.co/1YCpaTwZzq",https://pbs.twimg.com/media/FOqBy9zVgAE_LAY.jpg,,4,3,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/raging545/status/1507101628700237824,raging545,https://twitter.com/raging545,1648156003,2022-03-24 21:6:43,ANOTHER VIDEO of Ukraine troops in  the recaptured village of Irpin NW of Kyiv Ukraine. These are Georgian Volunteers who are part of the Ukraine Foreign Legion.  #Russia #Putin #Ukraine #RussiaInvadedUkraine #PutinIsaWarCrimina https://t.co/uyuHJ89riY,,https://video.twimg.com/ext_tw_video/1507101576711872515/pu/vid/320x568/vVY9x88XBtqBkZip.mp4?tag=12;,79,17,2
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Polo4Congress/status/1507141576044294146,Polo4Congress,https://twitter.com/Polo4Congress,1648165527,2022-03-24 23:45:27,"I am extremely glad #Trump brought sue against the #ClintonCrimeFamily it was about time.
https://t.co/GihIfKdxIV",,,83,61,7
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/SamRamani2/status/1507148302806093825,SamRamani2,https://twitter.com/SamRamani2,1648167131,2022-03-25 0:12:11,"Latvia says it is wiling to stop buying Russian gas 

Latvia imported 90% of its gas from Russia in 2021 but has said the reason was lower prices not supply dependency",,,441,104,10
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/russiahandsoff/status/1507099199522881543,russiahandsoff,https://twitter.com/russiahandsoff,1648155424,2022-03-24 20:57:4,"The amount of equipment Russia obtained with taxes from foreign companies. 
Share, please! Western companies must stop funding the killings of Ukrainians
#StopRussia #StopPutin #BoycottRussia https://t.co/ChgVc11Sw6",https://pbs.twimg.com/media/FOpKsu1WQAEI8du.jpg,,31,38,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Left101Look/status/1507126319385092103,Left101Look,https://twitter.com/Left101Look,1648161890,2022-03-24 22:44:50,"Please don't retweet this picture of Rishi Sunak's father in law
But don't worry he is an elected official where as his wife isn't so no holds barred there!
#StandWithUkraine #Russia #RishiSunak #PutinWarCriminal  #UkraineRussianWar #UkraineUnderAttack  #Ukraine #FollowBackFriday https://t.co/hVCL2NOz8f",https://pbs.twimg.com/media/FOpi26aWQAEilfI.jpg,,22,24,2
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/_FunUncle/status/1507160335148634116,_FunUncle,https://twitter.com/_FunUncle,1648170000,2022-03-25 1:0:0,"Depressing to think that #Russia has fallen this far!

#Ukraine #RussianUkrainianWar  

Watch the full video on @ladzcity
https://t.co/MClIH2tONb https://t.co/TthyMx3C02",,https://video.twimg.com/ext_tw_video/1506024277237125128/pu/vid/480x270/oxLxh1POiwa5TSuH.mp4?tag=12;https://video.twimg.com/ext_tw_video/1506024277237125128/pu/vid/1280x720/hOsz6pA3uSc10qnh.mp4?tag=12;https://video.twimg.com/ext_tw_video/1506024277237125128/pu/vid/640x360/ogjLE2Z944_5pusg.mp4?tag=12;,5,2,1
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/chakery/status/1507166768955019268,chakery,https://twitter.com/chakery,1648171534,2022-03-25 1:25:34,Has Colin Kaepernick left for  Russia to rescue Brittney Griner yet?,,,16,8,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/M0ManeMoProblem/status/1507145763939393539,M0ManeMoProblem,https://twitter.com/M0ManeMoProblem,1648166526,2022-03-25 0:2:6,"@GOV2UK Today is #JohnsonOut60 diamond anniversary 💎.

Arron Banks allegedly used his failing Diamond mines to generate capital from Russia, money which was instead funnelled directly into https://t.co/aVDXizf4LY and their massive propaganda and Psy Ops campaigns.

*SLAPP incoming*",,,19,17,2
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/morvy2/status/1507099607712546827,morvy2,https://twitter.com/morvy2,1648155521,2022-03-24 20:58:41,"@lapatina_ I believe your President Zelensky is absolutely right. It seems to me that Russia keeps getting away with  changing their rules and are now getting away with genocide, rape, torture!! The people of Ukraine and the UA are the most amazing, brave people on this earth, HELP THEM 🇺🇦",,,79,16,1
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/BBCSteveR/status/1507106717347328001,BBCSteveR,https://twitter.com/BBCSteveR,1648157216,2022-03-24 21:26:56,"“We don’t want to die for Putin.” In St Petersburg we meet 76 year old artist Elena Osipova, who has been protesting against the Kremlin’s offensive in Ukraine. Our report for @BBCNews @BBCWorld Producer @BBCWillVernon Camera/edit @O4acamera
 #Russia #Ukraine https://t.co/517pDRckam",,https://video.twimg.com/amplify_video/1507106215805038601/vid/480x270/YqKe-b27-NOt-cEJ.mp4?tag=14;https://video.twimg.com/amplify_video/1507106215805038601/vid/640x360/ZEwPUS_GgLmM4wdE.mp4?tag=14;https://video.twimg.com/amplify_video/1507106215805038601/vid/1280x720/2iKz93NwxJwtTnK-.mp4?tag=14;,706,217,11
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/IAPonomarenko/status/1506890398240813058,IAPonomarenko,https://twitter.com/IAPonomarenko,1648105642,2022-03-24 7:7:22,"Welcome to the world where Ukraine, in which very few had faith in West, has spent a month successfully defending itself from the biggest military operation since World War II.
And now it has a very real chance of spelling the end of Russia as a world power.",,,71666,9667,1580
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/AP/status/1507144906246172676,AP,https://twitter.com/AP,1648166321,2022-03-24 23:58:41,"The United States is expanding efforts to help refugees fleeing Ukraine after Russia invaded. It has agreed to accept up to 100,000 people and will increase support for Eastern European nations that have welcomed most of those fleeing.

https://t.co/Fta8XCKude",,,201,77,22
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/KyivIndependent/status/1506752759827247109,KyivIndependent,https://twitter.com/KyivIndependent,1648072826,2022-03-23 22:0:26,"⚡️Renault suspends manufacturing in Russia after international backlash.

The French automobile company announced the decision on March 23, adding that it is assessing its options regarding its stake in Russia’s partially state-owned AvtoVAZ car manufacturer.",,,23056,3664,321
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/seanhannity/status/1507152792305164291,seanhannity,https://twitter.com/seanhannity,1648168201,2022-03-25 0:30:1,"TRUMP SUES HILLARY: Donald Trump is suing Hillary Clinton over her involvement in the Russia hoax. Trump’s attorney, @AlinaHabba, will join “Hannity” TONIGHT with all the details, and @GreggJarrett will weigh in.",,,1194,170,204
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Britain_People/status/1507116783983112199,Britain_People,https://twitter.com/Britain_People,1648159616,2022-03-24 22:6:56,"@AdamBienkov @SharonStoned70 🔺 Sunak REFUSES to answer questions about his millionaire wife's stake in #Infosys operating in Russia

Asked if his family's 'benefitting from Putin's regime'
Rishi grilled about wife's £490m Infosys stake 
BILLIONAIRE technology co. owned by her father

#SanctionSunaksWife https://t.co/8PQkXyZg9G",https://pbs.twimg.com/media/FOpam74X0AIYWaK.jpg,,24,11,1
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Navsteva/status/1507133943048544261,Navsteva,https://twitter.com/Navsteva,1648163707,2022-03-24 23:15:7,"Little surprise that George Soros, who has worked for the Nazis before, is involved in funding the U.S. #BiolabsinUkraine. He's an agent of the Anglo-American oligarchy, committed to destroying Russia, China, and the United States. https://t.co/gzeOrwwBDW",https://pbs.twimg.com/media/FOpqFEHWYAQ1Jho.jpg,,38,14,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/MSNBC/status/1507149042366701568,MSNBC,https://twitter.com/MSNBC,1648167307,2022-03-25 0:15:7,.@AntheaButler: It turns out Putin has a fan base in America’s right-leaning evangelical politicians and pundits. https://t.co/B6bpLLCDqL,,,101,55,97
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/KevinRothrock/status/1507113250709716998,KevinRothrock,https://twitter.com/KevinRothrock,1648158774,2022-03-24 21:52:54,"Russia’s hurried, bonehead decision to outlaw @Meta has thrown consumer-goods manufacturers into a panic. Major producers have appealed to the Attorney General, asking if they’ll be prosecuted as “extremists” because their packaging shows the logos of Facebook &amp; Instagram.",,,261,66,7
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/steandric/status/1507156757306658823,steandric,https://twitter.com/steandric,1648169147,2022-03-25 0:45:47,Shifting the blame on to Russia and Putin now….only the timing is not right https://t.co/2CGyHqHeRM,https://pbs.twimg.com/media/FOp_FOlXsAUVegH.jpg,,6,3,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/zerohedge/status/1507165442493800451,zerohedge,https://twitter.com/zerohedge,1648171217,2022-03-25 1:20:17,IMF Warns Countries May Cut Dollar Reserves In Response To US Sanctions Against Russia https://t.co/NRecunLMcz,,,317,148,56
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/ReutersLegal/status/1507130135962480667,ReutersLegal,https://twitter.com/ReutersLegal,1648162800,2022-03-24 23:0:0,"David Thomas speaks with Dan Bilak, senior counsel at the Ukraine office of European law firm Kinstellar, who has joined the territorial defense forces as they resist Russia's invasion https://t.co/DFTo73cPzu https://t.co/MYEZIATYUJ",,https://video.twimg.com/amplify_video/1506994991134085125/vid/640x360/EDmuj7IYiVlQaCsj.mp4?tag=14;https://video.twimg.com/amplify_video/1506994991134085125/vid/480x270/LiO35iPdnVQWW0DP.mp4?tag=14;https://video.twimg.com/amplify_video/1506994991134085125/vid/1280x720/ZL-qr1POqYMIgCVz.mp4?tag=14;,165,53,2
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/JustinTrudeau/status/1507104402632581128,JustinTrudeau,https://twitter.com/JustinTrudeau,1648156664,2022-03-24 21:17:44,"Russia’s unwarranted and unjustifiable aggression against Ukraine cannot continue. On that, President @CharlesMichel and I are united – we spoke about our shared efforts to support Ukrainians and hold Putin accountable. We also spoke about jobs, trade, and more. https://t.co/gZRFoQ9B6z",https://pbs.twimg.com/media/FOpPdgwXwAIKXfX.jpg,,1032,184,393
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/TonyHussein4/status/1507125813321379851,TonyHussein4,https://twitter.com/TonyHussein4,1648161769,2022-03-24 22:42:49,"As Ukraine is bombed, they are also achieving a lot of victories.

A Russian warship was destroyed &amp; 2 other vessels have been damaged.

Russia's economy is failing. G7 is cracking down on its ability to sell its gold too!

🇺🇦 #StandWithUkraine #SlavaUkrainii 

#DemVoice1  #Fresh",,,104,66,9
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/DubiousPod/status/1507168450556350469,DubiousPod,https://twitter.com/DubiousPod,1648171935,2022-03-25 1:32:15,"🎙 From the #IsPutinDying episode: “The West underestimated #Ukraine’s bravery. And now we are underestimating Putin’s brutality. I wonder when, if ever, @NATO will intervene. What #Russia is doing now must be stopped.” #Podcast 🎧 here: https://t.co/v3As677oWN https://t.co/0E8gIUmxTo",https://pbs.twimg.com/media/FOqJt-7XsAgTgGF.jpg,,14,5,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/JDVance1/status/1507150398896971780,JDVance1,https://twitter.com/JDVance1,1648167631,2022-03-25 0:20:31,"Both @JoshMandelOhio &amp; @MikeGibbonsOH proved that they are unfit to serve in the US Senate when they recklessly endorsed a European led no-fly-zone in Ukraine. 

This disastrous policy would inevitably lead to American military involvement &amp; a direct confrontation with Russia. https://t.co/NSvpdazfU2",,https://video.twimg.com/ext_tw_video/1507150335613227016/pu/vid/640x360/iSTTZeJD0tGCZxsN.mp4?tag=12;https://video.twimg.com/ext_tw_video/1507150335613227016/pu/vid/480x270/n_l7lss6dUYm4tZC.mp4?tag=12;https://video.twimg.com/ext_tw_video/1507150335613227016/pu/vid/1280x720/o6-1-BlENJVIAF33.mp4?tag=12;,180,41,28
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/dscc/status/1506982871046795265,dscc,https://twitter.com/dscc,1648127689,2022-03-24 13:14:49,"If Mitch McConnell and Republicans had just ONE more Senate seat, they could have already sunk Judge Ketanji Brown Jackson’s nomination.

This is a powerful reminder of the stakes of defending our Senate majority. Remember this when you vote in November.",,,705,302,21
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/thatdoesmynut/status/1507149202933047298,thatdoesmynut,https://twitter.com/thatdoesmynut,1648167346,2022-03-25 0:15:46,"HOW does this government get away with EVERYTHING it does wrong? #Tory MPs can't challenge #JohnsonOut59, #UkraineUnderAttack refugees can't get here. #ToryCorruption continues. #Law means nothing.

Answer: The UK in 2022 is a satellite state of Russia. Agree??

#FollowBackFriday https://t.co/8ntrfr0eG0",https://pbs.twimg.com/media/FOp4No_WUAE3smh.jpg,,11,5,1
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/mspopcorn5/status/1507100948480630796,mspopcorn5,https://twitter.com/mspopcorn5,1648155841,2022-03-24 21:4:1,"The razor-thin majority Democrats hold (except too often by Manchin and Sinema) show the gravity in balance of America’s democracy. We MUST expand our majority or risk losing our nation to the RW agenda, Dark Money and Trump/Russia Cult.
#VoteBlueToSaveDemocracy",,,38,9,2
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/JustenCharters/status/1507115592104308739,JustenCharters,https://twitter.com/JustenCharters,1648159332,2022-03-24 22:2:12,"Research on Mr. Neumann determined that he does have business interests in Russia and Ukraine. Additionally, several years before the riots, he openly considered how he would illegally hide his money if he were to find himself in a situation where his finances were under threat.",,,300,47,2
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/SaftyInNumbers/status/1507157658515693573,SaftyInNumbers,https://twitter.com/SaftyInNumbers,1648169362,2022-03-25 0:49:22,"@SpiroAgnewGhost @BradMossEsq @Acyn Russia Propaganda and Murdoch’s Fox Propaganda are the same thing.
WHY is Fox allowed to continue in this country? https://t.co/hLJLadZY3r",https://pbs.twimg.com/media/FOp_5ydWYAItjhd.jpg,,10,3,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/KenzieSigalos/status/1507137807638306818,KenzieSigalos,https://twitter.com/KenzieSigalos,1648164629,2022-03-24 23:30:29,"Russia is considering selling its oil and gas for #bitcoin.

Russia is now very serious about de-dollarization, @nic__carter tells CNBC.

https://t.co/dUUwQLW72j",,,52,11,2
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Quicktake/status/1507128900488515585,Quicktake,https://twitter.com/Quicktake,1648162505,2022-03-24 22:55:5,"The UN overwhelmingly passed a resolution Thursday blaming Russia for the humanitarian crisis in Ukraine.

More than half of Ukraine's children have been displaced by the war https://t.co/eH2kbCGcQR https://t.co/SfQXypQMg6",,https://video.twimg.com/amplify_video/1507038242830442514/vid/640x360/au6_YYsCHycOdiPz.mp4?tag=14;https://video.twimg.com/amplify_video/1507038242830442514/vid/480x270/yJ_uu1IBtlM0qp9G.mp4?tag=14;https://video.twimg.com/amplify_video/1507038242830442514/vid/1280x720/R5uRYsE0wPXvxn6-.mp4?tag=14;,135,59,18
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/DemopJ/status/1507130999121055751,DemopJ,https://twitter.com/DemopJ,1648163005,2022-03-24 23:3:25,"""Australia on Friday placed sanctions on Belarusian President Alexander Lukashenko and members of his family, and 22 Russian individuals, who it called ""propagandists and disinformation operatives.""

https://t.co/eHQDeOFFnb",,,194,74,4
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/john_sipher/status/1507109877596012547,john_sipher,https://twitter.com/john_sipher,1648157970,2022-03-24 21:39:30,"“But we don’t see airstrikes on maternity hospitals and bomb shelters where kids and women hide as invitations to negotiate…It’s about survival. We have no choice but to win. If we lose, we know what awaits us.” https://t.co/DVJAPaTPDB",,,165,57,2
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/bugs314/status/1507168855206113291,bugs314,https://twitter.com/bugs314,1648172031,2022-03-25 1:33:51,"...#Ukraine @Ukraine #Russia - #Putin (#Puddin #Pie) explains reason for #WARINUKRAINE...#TrueStory...
@UNHCRUkraine
@UNICEF_UA 
@TrevorProject https://t.co/NsJdGj8whk",,https://video.twimg.com/ext_tw_video/1507168702546038790/pu/vid/1920x1080/2BEHO8PCJ89YmTIW.mp4?tag=14;https://video.twimg.com/ext_tw_video/1507168702546038790/pu/vid/640x360/UTQy_-hPx_IJGPUL.mp4?tag=14;https://video.twimg.com/ext_tw_video/1507168702546038790/pu/vid/1280x720/R_QaGlTUHPbkO_4w.mp4?tag=14;https://video.twimg.com/ext_tw_video/1507168702546038790/pu/vid/480x270/daI_s5fiXOxan4QF.mp4?tag=14;,3,3,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Reuters/status/1507157818515902465,Reuters,https://twitter.com/Reuters,1648169400,2022-03-25 0:50:0,"The U.S. plans to accept up to 100,000 Ukrainians fleeing Russia's invasion, the Biden administration said, after a month of bombardments touched off Europe's fastest-moving refugee crisis since the end of World War Two https://t.co/hnXV8LL86X https://t.co/YfEf5gD7Sp",,https://video.twimg.com/amplify_video/1507150923772329984/vid/480x270/20ELnL49QMH3M87B.mp4?tag=14;https://video.twimg.com/amplify_video/1507150923772329984/vid/640x360/TsKshGz9-tdw_8EP.mp4?tag=14;https://video.twimg.com/amplify_video/1507150923772329984/vid/1280x720/W-zGpcdv8VbIUhG9.mp4?tag=14;,115,27,22
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/cepa/status/1507121334857383946,cepa,https://twitter.com/cepa,1648160701,2022-03-24 22:25:1,🇺🇦 “There are lessons to be learned from attempts to negotiate peace with Putin’s Russia; the most important is that he’s completely untrustworthy.” @MTemnycky https://t.co/h6k5s1qQlA,,,210,58,5
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Capt_Navy/status/1506951642976964613,Capt_Navy,https://twitter.com/Capt_Navy,1648120244,2022-03-24 11:10:44,"#war Detailed video of today's incident with Russian landing ships in the port of Berdyansk. On one of the Ropucha Сlass landing ships, there is also a fire on the deck. Full version: https://t.co/goQoXg3Mle https://t.co/lzbwT1Ws0S",,https://video.twimg.com/ext_tw_video/1506951505651269636/pu/vid/1280x720/PQJlZlFo-pT5zupR.mp4?tag=12;https://video.twimg.com/ext_tw_video/1506951505651269636/pu/vid/640x360/ZXOnP4aqI2Ww9Dgk.mp4?tag=12;https://video.twimg.com/ext_tw_video/1506951505651269636/pu/vid/480x270/iXwjOjxlrXdxB15e.mp4?tag=12;,4108,1178,213
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/lesiavasylenko/status/1507131974770741252,lesiavasylenko,https://twitter.com/lesiavasylenko,1648163238,2022-03-24 23:7:18,First hostage exchange happened today between #Russia and #Ukraine. 10-10.,,,413,88,16
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Quicktake/status/1507162613783961603,Quicktake,https://twitter.com/Quicktake,1648170543,2022-03-25 1:9:3,"Germany's Scholz says international sanctions against Russia have had a ""strong impact"" in the month since the invasion of Ukraine began https://t.co/g7PtVkLrBe https://t.co/u17GcQO585",,https://video.twimg.com/amplify_video/1507117058613559306/vid/720x720/Nlo8usKvJRkZa2aD.mp4?tag=14;https://video.twimg.com/amplify_video/1507117058613559306/vid/540x540/DZDBkw5GWsOrGUSK.mp4?tag=14;https://video.twimg.com/amplify_video/1507117058613559306/vid/320x320/oOBN88-vlhkY7SNQ.mp4?tag=14;,47,14,13
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/IntelNessa/status/1507106587072155648,IntelNessa,https://twitter.com/IntelNessa,1648157185,2022-03-24 21:26:25,"NEW: The United States is offering $10,000,000 for info on Russian hackers.

#Ukraine #Russia #UkraineRussianWar https://t.co/noNDC2hFoJ",https://pbs.twimg.com/media/FOpRc8PXIAcwkKw.jpg,,36,8,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/marceldirsus/status/1507130422618202119,marceldirsus,https://twitter.com/marceldirsus,1648162868,2022-03-24 23:1:8,Russia is to blame for Russia invading Ukraine. That's it. There's no need to be contrarian for the sake of having a more complicated or edgy answer. Sometimes things really are just what they are.,,,155,40,6
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/MSNBC/status/1507138716917190662,MSNBC,https://twitter.com/MSNBC,1648164846,2022-03-24 23:34:6,".@JoeNBC: ""If [Russia] continues at this clip, they will kill more Ukrainian citizens, they will remain in a military stalemate and more Russian soldiers will die ... Not that Putin cares but at some point, enough Russian mothers may."" https://t.co/bXOyxcUycf",,,214,69,40
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/ryjarrell/status/1507121384438308865,ryjarrell,https://twitter.com/ryjarrell,1648160713,2022-03-24 22:25:13,"@ZcohenCNN I was in charge of a Marine Corps weapons company. We had a platoon of dedicated anti-tank assault men that trained with Javelins for years but never used them.

#Russia volunteered to test our technology. Give the Ukrainians all the weapons we can. 

#Putin go fuck yourself.",,,29,2,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/jrregier/status/1507115216017965061,jrregier,https://twitter.com/jrregier,1648159243,2022-03-24 22:0:43,".@ThePlumLineGS: How Putin misjudged the West’s response to the Ukraine invasion, explained by @TimothyDSnyder - The Washington Post https://t.co/9XYEgrMf6A",,,51,21,1
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/MarcellaStovik/status/1507128498527170562,MarcellaStovik,https://twitter.com/MarcellaStovik,1648162409,2022-03-24 22:53:29,@NoLieWithBTC @PunchbowlNews There goes our democracy if Kevin McCarthy and other corrupt GOP’s are elected!  We will officially be under a dictatorship just like Russia!! https://t.co/NAldCuqY0A,https://pbs.twimg.com/media/FOplYEyVQAAXAaa.jpg,,9,3,0
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/Channel4News/status/1507106480368992264,Channel4News,https://twitter.com/Channel4News,1648157160,2022-03-24 21:26:0,"“Russia is now a mortal danger to Europe.”

Writer and historian Anne Applebaum tells @krishgm that Russia wants to “smash up” the current world order.

https://t.co/TBcOZflz9q",,,206,91,18
TopPost,russia,https://twitter.com/search?l=&q=russia,https://twitter.com/TLawre7096/status/1507154738424397824,TLawre7096,https://twitter.com/TLawre7096,1648168665,2022-03-25 0:37:45,⁦@RandPaul⁩ does not care how many women and children die as he holds up a bill providing support for Ukraine. He has no morals. #Kentucky #Ukraine  https://t.co/nZQ6eXdeyp,,,4,1,2
